# source_api_id	status	crystal_refs	notes
src/meta/regex.rs::func::search_half	missing	-	baseline
src/meta/regex.rs::func::search_half_with	missing	-	baseline
src/meta/regex.rs::func::search_slots	missing	-	baseline
src/meta/regex.rs::func::search_slots_with	missing	-	baseline
src/meta/regex.rs::func::search_with	missing	-	baseline
src/meta/regex.rs::func::static_captures_len	missing	-	baseline
src/meta/regex.rs::func::syntax	missing	-	baseline
src/meta/regex.rs::func::utf8_empty	missing	-	baseline
src/meta/regex.rs::func::which_captures	missing	-	baseline
src/meta/regex.rs::func::which_overlapping_matches	missing	-	baseline
src/meta/regex.rs::func::which_overlapping_matches_with	missing	-	baseline
src/meta/regex.rs::method::Builder.new	missing	-	baseline
src/meta/regex.rs::method::Cache.new	missing	-	baseline
src/meta/regex.rs::method::CapturesMatches.regex	missing	-	baseline
src/meta/regex.rs::method::Config.new	missing	-	baseline
src/meta/regex.rs::method::FindMatches.regex	missing	-	baseline
src/meta/regex.rs::method::Regex.create_captures	missing	-	baseline
src/meta/regex.rs::method::Regex.new	missing	-	baseline
src/meta/regex.rs::method::Regex.search	missing	-	baseline
src/meta/regex.rs::method::Regex.search_with	missing	-	baseline
src/meta/regex.rs::struct::Builder	missing	-	baseline
src/meta/regex.rs::struct::Cache	missing	-	baseline
src/meta/regex.rs::struct::CapturesMatches	missing	-	baseline
src/meta/regex.rs::struct::Config	missing	-	baseline
src/meta/regex.rs::struct::FindMatches	missing	-	baseline
src/meta/regex.rs::struct::Regex	missing	-	baseline
src/meta/regex.rs::struct::Split	missing	-	baseline
src/meta/regex.rs::struct::SplitN	missing	-	baseline
src/nfa/thompson/backtrack.rs::func::always_match	missing	-	baseline
src/nfa/thompson/backtrack.rs::func::build	missing	-	baseline
src/nfa/thompson/backtrack.rs::func::build_from_nfa	missing	-	baseline
src/nfa/thompson/backtrack.rs::func::builder	missing	-	baseline
src/nfa/thompson/backtrack.rs::func::config	missing	-	baseline
src/nfa/thompson/backtrack.rs::func::configure	missing	-	baseline
src/nfa/thompson/backtrack.rs::func::create_cache	missing	-	baseline
src/nfa/thompson/backtrack.rs::func::create_captures	missing	-	baseline
src/nfa/thompson/backtrack.rs::func::get_config	missing	-	baseline
src/nfa/thompson/backtrack.rs::func::get_nfa	missing	-	baseline
src/nfa/thompson/backtrack.rs::func::get_prefilter	missing	-	baseline
src/nfa/thompson/backtrack.rs::func::get_visited_capacity	missing	-	baseline
src/nfa/thompson/backtrack.rs::func::max_haystack_len	missing	-	baseline
src/nfa/thompson/backtrack.rs::func::memory_usage	missing	-	baseline
src/nfa/thompson/backtrack.rs::func::min_visited_capacity	missing	-	baseline
src/nfa/thompson/backtrack.rs::func::never_match	missing	-	baseline
src/nfa/thompson/backtrack.rs::func::new	missing	-	baseline
src/nfa/thompson/backtrack.rs::func::new_from_nfa	missing	-	baseline
src/nfa/thompson/backtrack.rs::func::pattern_len	missing	-	baseline
src/nfa/thompson/backtrack.rs::func::prefilter	missing	-	baseline
src/nfa/thompson/backtrack.rs::func::reset	missing	-	baseline
src/nfa/thompson/backtrack.rs::func::reset_cache	missing	-	baseline
src/nfa/thompson/backtrack.rs::func::syntax	missing	-	baseline
src/nfa/thompson/backtrack.rs::func::thompson	missing	-	baseline
src/nfa/thompson/backtrack.rs::func::try_search	missing	-	baseline
src/nfa/thompson/backtrack.rs::func::try_search_slots	missing	-	baseline
src/nfa/thompson/backtrack.rs::func::visited_capacity	missing	-	baseline
src/nfa/thompson/backtrack.rs::method::BoundedBacktracker.new	missing	-	baseline
src/nfa/thompson/backtrack.rs::method::BoundedBacktracker.try_search	missing	-	baseline
src/nfa/thompson/backtrack.rs::method::Builder.new	missing	-	baseline
src/nfa/thompson/backtrack.rs::method::Cache.new	missing	-	baseline
src/nfa/thompson/backtrack.rs::method::Config.new	missing	-	baseline
src/nfa/thompson/backtrack.rs::struct::BoundedBacktracker	missing	-	baseline
src/nfa/thompson/backtrack.rs::struct::Builder	missing	-	baseline
src/nfa/thompson/backtrack.rs::struct::Cache	missing	-	baseline
src/nfa/thompson/backtrack.rs::struct::Config	missing	-	baseline
src/nfa/thompson/backtrack.rs::struct::TryCapturesMatches	missing	-	baseline
src/nfa/thompson/backtrack.rs::struct::TryFindMatches	missing	-	baseline
src/nfa/thompson/builder.rs::func::add_capture_end	missing	-	baseline
src/nfa/thompson/builder.rs::func::add_capture_start	missing	-	baseline
src/nfa/thompson/builder.rs::func::add_empty	missing	-	baseline
src/nfa/thompson/builder.rs::func::add_fail	missing	-	baseline
src/nfa/thompson/builder.rs::func::add_look	missing	-	baseline
src/nfa/thompson/builder.rs::func::add_match	missing	-	baseline
src/nfa/thompson/builder.rs::func::add_range	missing	-	baseline
src/nfa/thompson/builder.rs::func::add_sparse	missing	-	baseline
src/nfa/thompson/builder.rs::func::add_union	missing	-	baseline
src/nfa/thompson/builder.rs::func::add_union_reverse	missing	-	baseline
src/nfa/thompson/builder.rs::func::build	missing	-	baseline
src/nfa/thompson/builder.rs::func::clear	missing	-	baseline
src/nfa/thompson/builder.rs::func::current_pattern_id	missing	-	baseline
src/nfa/thompson/builder.rs::func::finish_pattern	missing	-	baseline
src/nfa/thompson/builder.rs::func::get_look_matcher	missing	-	baseline
src/nfa/thompson/builder.rs::func::get_reverse	missing	-	baseline
src/nfa/thompson/builder.rs::func::get_size_limit	missing	-	baseline
src/nfa/thompson/builder.rs::func::get_utf8	missing	-	baseline
src/nfa/thompson/builder.rs::func::memory_usage	missing	-	baseline
src/nfa/thompson/builder.rs::func::new	missing	-	baseline
src/nfa/thompson/builder.rs::func::patch	missing	-	baseline
src/nfa/thompson/builder.rs::func::pattern_len	missing	-	baseline
src/nfa/thompson/builder.rs::func::set_look_matcher	missing	-	baseline
src/nfa/thompson/builder.rs::func::set_reverse	missing	-	baseline
